market_date,checkpoint,horizon_minutes,decision_timestamp,dataset_layer,resolved_winner,favorite_bucket,favorite_bucket_index,favorite_market_q_raw,favorite_model_p,favorite_raw_edge,lower_neighbor_bucket,lower_neighbor_market_q_raw,lower_neighbor_model_p,lower_neighbor_raw_edge,upper_neighbor_bucket,upper_neighbor_market_q_raw,upper_neighbor_model_p,upper_neighbor_raw_edge,strategy_variant,selected_neighbor_side,selected_buckets,selected_bucket_indices,number_of_buckets,basket_model_p,basket_market_q_raw,execution_stress,basket_stressed_cost,basket_raw_edge,basket_stressed_edge,won,payout,stressed_pnl,ROI,five_share_cost,five_share_pnl,month,temporal_block,model_probability_sum_11,market_q_sum_11,spot,spot_bucket_index,spot_inside_favorite,spot_inside_selected_neighbor,spot_inside_basket,spot_position,favorite_location,selection_uses_winner
2026-04-21,T-60,60,2026-04-21T15:00:00+00:00,historical_validation_visible,"74,000-76,000","74,000-76,000",5,0.7099999785423279,0.8031111510201511,0.09311117247782319,"72,000-74,000",0.005499999970197678,0.0,-0.005499999970197678,"76,000-78,000",0.2800000011920929,0.19688884897984893,-0.08311115221224397,A,none,"74,000-76,000",5,1,0.8031111510201511,0.7099999785423279,0.03,0.7399999785423279,0.09311117247782319,0.06311117247782316,True,1.0,0.2600000214576721,0.35135139053629055,3.6999998927116398,1.3000001072883605,2026-04,4,1.0,1.0029999800608493,75675.05,5,True,False,True,spot_inside_favorite,central,False
2026-04-23,T-30,30,2026-04-23T15:30:00+00:00,engineering,"78,000-80,000","78,000-80,000",7,0.9350000023841858,1.0,0.06499999761581421,"76,000-78,000",0.07000000029802322,0.0,-0.07000000029802322,"80,000-82,000",0.004000000189989805,0.0,-0.004000000189989805,A,none,"78,000-80,000",7,1,1.0,0.9350000023841858,0.03,0.9650000023841858,0.06499999761581421,0.03499999761581418,True,1.0,0.03499999761581418,0.03626942749154521,4.825000011920929,0.1749999880790709,2026-04,4,1.0,1.0130000030621886,78386.89,7,True,False,True,spot_inside_favorite,central,False
2026-04-24,T-30,30,2026-04-24T15:30:00+00:00,engineering,"76,000-78,000","76,000-78,000",5,0.75,0.8023077727358763,0.05230777273587628,"74,000-76,000",0.0010000000474974513,0.0,-0.0010000000474974513,"78,000-80,000",0.25999999046325684,0.19769222726412372,-0.062307763199133115,A,none,"76,000-78,000",5,1,0.8023077727358763,0.75,0.03,0.78,0.05230777273587628,0.022307772735876252,True,1.0,0.21999999999999997,0.282051282051282,3.9000000000000004,1.0999999999999999,2026-04,4,1.0,1.014999990700744,77825.99,5,True,False,True,spot_inside_favorite,central,False
2026-04-26,T-30,30,2026-04-26T15:30:00+00:00,engineering,"78,000-80,000","78,000-80,000",7,0.6600000262260437,0.8061771315336901,0.14617710530764638,"76,000-78,000",0.35499998927116394,0.1938228684663099,-0.16117712080485405,"80,000-82,000",0.0010000000474974513,0.0,-0.0010000000474974513,A,none,"78,000-80,000",7,1,0.8061771315336901,0.6600000262260437,0.03,0.6900000262260437,0.14617710530764638,0.11617710530764636,True,1.0,0.30999997377395627,0.44927530723368464,3.450000131130219,1.5499998688697814,2026-04,4,1.0,1.020000015734695,78099.98,7,True,False,True,spot_inside_favorite,central,False
2026-05-04,T-30,30,2026-05-04T15:30:00+00:00,engineering,"80,000-82,000","78,000-80,000",6,0.7350000143051147,0.7995882470126455,0.06458823270753078,"76,000-78,000",0.004000000189989805,0.0,-0.004000000189989805,"80,000-82,000",0.27300000190734863,0.20041175298735447,-0.07258824891999416,A,none,"78,000-80,000",6,1,0.7995882470126455,0.7350000143051147,0.03,0.7650000143051148,0.06458823270753078,0.03458823270753075,False,0.0,-0.7650000143051148,-1.0,3.825000071525574,-3.825000071525574,2026-05,4,1.0,1.018000016512815,79700.37,6,True,False,True,spot_inside_favorite,central,False
2026-05-05,T-60,60,2026-05-05T15:00:00+00:00,engineering,"80,000-82,000","80,000-82,000",7,0.925000011920929,1.0,0.07499998807907104,"78,000-80,000",0.011500000022351742,0.0,-0.011500000022351742,"82,000-84,000",0.05849999934434891,0.0,-0.05849999934434891,A,none,"80,000-82,000",7,1,1.0,0.925000011920929,0.03,0.955000011920929,0.07499998807907104,0.04499998807907102,True,1.0,0.04499998807907102,0.047120405777331946,4.775000059604645,0.2249999403953551,2026-05,4,1.0,1.0000000114669092,81336.59,7,True,False,True,spot_inside_favorite,central,False
2026-05-07,T-60,60,2026-05-07T15:00:00+00:00,engineering,"78,000-80,000","80,000-82,000",7,0.6650000214576721,0.7521796407654864,0.08717961930781426,"78,000-80,000",0.3449999988079071,0.24782035923451368,-0.09717963957339343,"82,000-84,000",0.0024999999441206455,0.0,-0.0024999999441206455,A,none,"80,000-82,000",7,1,0.7521796407654864,0.6650000214576721,0.03,0.6950000214576721,0.08717961930781426,0.05717961930781423,False,0.0,-0.6950000214576721,-1.0,3.475000107288361,-3.475000107288361,2026-05,4,1.0,1.0185000203200616,80171.38,7,True,False,True,spot_inside_favorite,central,False
2026-05-11,T-30,30,2026-05-11T15:30:00+00:00,engineering,"80,000-82,000","80,000-82,000",5,0.949999988079071,1.0,0.050000011920928955,"78,000-80,000",0.007000000216066837,0.0,-0.007000000216066837,"82,000-84,000",0.03500000014901161,0.0,-0.03500000014901161,A,none,"80,000-82,000",5,1,1.0,0.949999988079071,0.03,0.9799999880790711,0.050000011920928955,0.02000001192092893,True,1.0,0.02000001192092893,0.020408175677768713,4.899999940395356,0.10000005960464464,2026-05,4,1.0,0.9959999886341393,81343.39,5,True,False,True,spot_inside_favorite,central,False
2026-05-12,T-30,30,2026-05-12T15:30:00+00:00,engineering,"80,000-82,000","80,000-82,000",5,0.7950000166893005,0.8589488689857716,0.06394885229647107,"78,000-80,000",0.20999999344348907,0.14105113101422834,-0.06894886242926074,"82,000-84,000",0.001500000013038516,0.0,-0.001500000013038516,A,none,"80,000-82,000",5,1,0.8589488689857716,0.7950000166893005,0.03,0.8250000166893006,0.06394885229647107,0.033948852296471044,True,1.0,0.17499998331069944,0.21212118760066082,4.125000083446503,0.8749999165534972,2026-05,5,1.0,1.010500010335818,80222.0,5,True,False,True,spot_inside_favorite,central,False
2026-05-15,T-60,60,2026-05-15T15:00:00+00:00,engineering,"78,000-80,000","78,000-80,000",4,0.9449999928474426,1.0,0.05500000715255737,"76,000-78,000",0.007499999832361937,0.0,-0.007499999832361937,"80,000-82,000",0.04149999842047691,0.0,-0.04149999842047691,A,none,"78,000-80,000",4,1,1.0,0.9449999928474426,0.03,0.9749999928474427,0.05500000715255737,0.025000007152557346,True,1.0,0.025000007152557346,0.025641033165083392,4.8749999642372135,0.12500003576278673,2026-05,5,1.0,1.0024999914458022,79150.37,4,True,False,True,spot_inside_favorite,central,False
2026-05-30,T-60,60,2026-05-30T15:00:00+00:00,engineering,"72,000-74,000","72,000-74,000",4,0.6650000214576721,0.7281705698792137,0.06317054842154157,"70,000-72,000",0.0010000000474974513,0.0,-0.0010000000474974513,"74,000-76,000",0.3050000071525574,0.2718294301207863,-0.033170577031771065,A,none,"72,000-74,000",4,1,0.7281705698792137,0.6650000214576721,0.03,0.6950000214576721,0.06317054842154157,0.033170548421541546,True,1.0,0.30499997854232785,0.4388488764397878,3.475000107288361,1.5249998927116393,2026-05,5,1.0,0.9755000288714655,73929.11,4,True,False,True,spot_inside_favorite,central,False
2026-05-31,T-60,60,2026-05-31T15:00:00+00:00,engineering,"72,000-74,000","72,000-74,000",3,0.9449999928474426,1.0,0.05500000715255737,"70,000-72,000",0.0035000001080334187,0.0,-0.0035000001080334187,"74,000-76,000",0.04500000178813934,0.0,-0.04500000178813934,A,none,"72,000-74,000",3,1,1.0,0.9449999928474426,0.03,0.9749999928474427,0.05500000715255737,0.025000007152557346,True,1.0,0.025000007152557346,0.025641033165083392,4.8749999642372135,0.12500003576278673,2026-05,5,1.0,0.9979999949573539,73602.17,3,True,False,True,spot_inside_favorite,central,False
2026-06-02,T-30,30,2026-06-02T15:30:00+00:00,engineering,"<68,000","<68,000",0,0.9259999990463257,1.0,0.07400000095367432,,,,,"68,000-70,000",0.060499999672174454,0.0,-0.060499999672174454,A,none,"<68,000",0,1,1.0,0.9259999990463257,0.03,0.9559999990463257,0.07400000095367432,0.04400000095367429,True,1.0,0.04400000095367429,0.04602510564599085,4.779999995231629,0.22000000476837145,2026-06,5,1.0,0.9944999990984797,67450.0,0,True,False,True,spot_inside_favorite,lower_two,False
2026-06-03,T-60,60,2026-06-03T15:00:00+00:00,engineering,"66,000-68,000","66,000-68,000",1,0.925000011920929,1.0,0.07499998807907104,"<66,000",0.07050000131130219,0.0,-0.07050000131130219,"68,000-70,000",0.011500000022351742,0.0,-0.011500000022351742,A,none,"66,000-68,000",1,1,1.0,0.925000011920929,0.03,0.955000011920929,0.07499998807907104,0.04499998807907102,True,1.0,0.04499998807907102,0.047120405777331946,4.775000059604645,0.2249999403953551,2026-06,5,1.0,1.0110000134445727,66864.95,1,True,False,True,spot_inside_favorite,lower_two,False
2026-06-10,T-60,60,2026-06-10T15:00:00+00:00,engineering,"62,000-64,000","62,000-64,000",3,0.550000011920929,0.6638013262246734,0.1138013143037444,"60,000-62,000",0.4449999928474426,0.33619867377532664,-0.10880131907211599,"64,000-66,000",0.0024999999441206455,0.0,-0.0024999999441206455,A,none,"62,000-64,000",3,1,0.6638013262246734,0.550000011920929,0.03,0.580000011920929,0.1138013143037444,0.08380131430374438,True,1.0,0.419999988079071,0.7241378955977148,2.900000059604645,2.099999940395355,2026-06,5,1.0,1.0050000050687231,62195.99,3,True,False,True,spot_inside_favorite,central,False
2026-06-18,T-60,60,2026-06-18T15:00:00+00:00,engineering,"62,000-64,000","62,000-64,000",5,0.6150000095367432,0.735053321767018,0.12005331223027482,"60,000-62,000",0.003000000026077032,0.0,-0.003000000026077032,"64,000-66,000",0.3700000047683716,0.264946678232982,-0.10505332653538957,A,none,"62,000-64,000",5,1,0.735053321767018,0.6150000095367432,0.03,0.6450000095367432,0.12005331223027482,0.0900533122302748,True,1.0,0.3549999904632568,0.5503875739757393,3.225000047683716,1.774999952316284,2026-06,5,1.0,0.9935000145924278,63816.61,5,True,False,True,spot_inside_favorite,central,False
2026-06-21,T-60,60,2026-06-21T15:00:00+00:00,engineering,"64,000-66,000","64,000-66,000",5,0.7799999713897705,0.8572060062492506,0.07720603485948008,"62,000-64,000",0.22499999403953552,0.14279399375074942,-0.08220600028878611,"66,000-68,000",0.0005000000237487257,0.0,-0.0005000000237487257,A,none,"64,000-66,000",5,1,0.8572060062492506,0.7799999713897705,0.03,0.8099999713897705,0.07720603485948008,0.04720603485948005,True,1.0,0.19000002861022947,0.2345679448410768,4.049999856948853,0.9500001430511473,2026-06,5,1.0,1.0094999656430446,64145.97,5,True,False,True,spot_inside_favorite,central,False
2026-07-02,T-30,30,2026-07-02T15:30:00+00:00,engineering,"60,000-62,000","60,000-62,000",6,0.7400000095367432,0.8154964262562884,0.07549641671954521,"58,000-60,000",0.003000000026077032,0.0,-0.003000000026077032,"62,000-64,000",0.27250000834465027,0.18450357374371162,-0.08799643460093864,A,none,"60,000-62,000",6,1,0.8154964262562884,0.7400000095367432,0.03,0.7700000095367432,0.07549641671954521,0.045496416719545185,True,1.0,0.2299999904632568,0.2987012826163888,3.850000047683716,1.149999952316284,2026-07,5,1.0,1.025500018207822,61717.94,6,True,False,True,spot_inside_favorite,central,False
2026-01-03,T-30,30,2026-01-03T16:30:00+00:00,historical_validation_visible,"90,000-92,000","90,000-92,000",7,0.6050000190734863,0.7166452288656359,0.11164520979214954,"88,000-90,000",0.33500000834465027,0.28335477113436414,-0.05164523721028613,"92,000-94,000",0.0010000000474974513,0.0,-0.0010000000474974513,B,upper,"90,000-92,000 | 92,000-94,000",7|8,2,0.7166452288656359,0.6060000191209838,0.06,0.6660000191209838,0.11064520974465208,0.05064520974465203,True,1.0,0.33399998087901617,0.5015014583931154,3.330000095604919,1.6699999043950808,2026-01,1,1.0,0.9480000277399085,90053.54,7,True,False,True,spot_inside_favorite,central,False
2026-01-12,T-30,30,2026-01-12T16:30:00+00:00,historical_validation_visible,"92,000-94,000","92,000-94,000",5,0.5609999895095825,0.7688260621178312,0.2078260726082487,"90,000-92,000",0.4650000035762787,0.23117393788216875,-0.23382606569410994,"94,000-96,000",0.003000000026077032,0.0,-0.003000000026077032,B,upper,"92,000-94,000 | 94,000-96,000",5|6,2,0.7688260621178312,0.5639999895356596,0.06,0.6239999895356596,0.20482607258217167,0.14482607258217162,True,1.0,0.3760000104643404,0.6025641294387445,3.119999947678298,1.880000052321702,2026-01,1,1.0,1.0359999933862127,92217.62,5,True,False,True,spot_inside_favorite,central,False
2026-01-15,T-60,60,2026-01-15T16:00:00+00:00,historical_validation_visible,"96,000-98,000","96,000-98,000",8,0.7705000042915344,0.8843882520060992,0.11388824771456474,"94,000-96,000",0.20499999821186066,0.1156117479939008,-0.08938825021795986,"98,000-100,000",0.020500000566244125,0.0,-0.020500000566244125,B,upper,"96,000-98,000 | 98,000-100,000",8|9,2,0.8843882520060992,0.7910000048577785,0.06,0.8510000048577786,0.09338824714832061,0.03338824714832056,True,1.0,0.1489999951422214,0.17508812490209408,4.2550000242888935,0.744999975711107,2026-01,1,1.0,1.019500004069414,96737.04,8,True,False,True,spot_inside_favorite,central,False
2026-01-29,T-60,60,2026-01-29T16:00:00+00:00,historical_validation_visible,"84,000-86,000","84,000-86,000",3,0.809499979019165,0.9319009201169509,0.12240094109778588,"82,000-84,000",0.07800000160932541,0.06809907988304906,-0.009900921726276352,"86,000-88,000",0.05999999865889549,0.0,-0.05999999865889549,B,lower,"84,000-86,000 | 82,000-84,000",3|2,2,1.0,0.8874999806284904,0.06,0.9474999806284905,0.11250001937150955,0.0525000193715095,True,1.0,0.0525000193715095,0.05540899255394757,4.737499903142453,0.2625000968575475,2026-01,1,1.0,0.9659999797004275,84934.02,3,True,False,True,spot_inside_favorite,central,False
2026-01-31,T-30,30,2026-01-31T16:30:00+00:00,historical_validation_visible,"80,000-82,000","80,000-82,000",1,0.8690000176429749,1.0,0.13099998235702515,"<80,000",0.03700000047683716,0.0,-0.03700000047683716,"82,000-84,000",0.0729999989271164,0.0,-0.0729999989271164,B,lower,"80,000-82,000 | <80,000",1|0,2,1.0,0.906000018119812,0.06,0.9660000181198121,0.09399998188018799,0.033999981880187935,True,1.0,0.033999981880187935,0.03519666795282705,4.830000090599061,0.16999990940093967,2026-01,2,1.0,0.9905000175931491,81113.08,1,True,False,True,spot_inside_favorite,lower_two,False
2026-02-21,T-30,30,2026-02-21T16:30:00+00:00,historical_validation_visible,"68,000-70,000","68,000-70,000",5,0.8700000047683716,1.0,0.12999999523162842,"66,000-68,000",0.11999999731779099,0.0,-0.11999999731779099,"70,000-72,000",0.0005000000237487257,0.0,-0.0005000000237487257,B,upper,"68,000-70,000 | 70,000-72,000",5|6,2,1.0,0.8705000047921203,0.06,0.9305000047921204,0.1294999952078797,0.06949999520787964,True,1.0,0.06949999520787964,0.074691020795219,4.652500023960602,0.3474999760393982,2026-02,2,1.0,0.9945000022999011,68274.36,5,True,False,True,spot_inside_favorite,central,False
2026-02-25,T-30,30,2026-02-25T16:30:00+00:00,historical_validation_visible,"68,000-70,000","66,000-68,000",5,0.5049999952316284,0.6580228566083781,0.1530228613767497,"64,000-66,000",0.00800000037997961,0.0,-0.00800000037997961,"68,000-70,000",0.4415000081062317,0.3419771433916219,-0.0995228647146098,B,lower,"66,000-68,000 | 64,000-66,000",5|4,2,0.6580228566083781,0.512999995611608,0.06,0.5729999956116081,0.1450228609967701,0.08502286099677003,False,0.0,-0.5729999956116081,-1.0,2.8649999780580404,-2.8649999780580404,2026-02,2,1.0,0.9630000037723221,67872.16,5,True,False,True,spot_inside_favorite,central,False
2026-03-24,T-60,60,2026-03-24T15:00:00+00:00,historical_validation_visible,"68,000-70,000","68,000-70,000",3,0.5350000262260437,0.621653261180342,0.08665323495429833,"66,000-68,000",0.006000000052154064,0.0,-0.006000000052154064,"70,000-72,000",0.4699999988079071,0.37834673881965797,-0.09165325998824914,B,lower,"68,000-70,000 | 66,000-68,000",3|2,2,0.621653261180342,0.5410000262781978,0.06,0.6010000262781978,0.08065323490214427,0.020653234902144213,True,1.0,0.3989999737218022,0.6638934380630268,3.005000131390989,1.994999868609011,2026-03,2,1.0,1.0185000254423358,69869.93,3,True,False,True,spot_inside_favorite,central,False
2026-03-26,T-60,60,2026-03-26T15:00:00+00:00,historical_validation_visible,"68,000-70,000","68,000-70,000",5,0.8349999785423279,0.9302615066510819,0.09526152810875399,"66,000-68,000",0.00800000037997961,0.0,-0.00800000037997961,"70,000-72,000",0.17000000178813934,0.06973849334891813,-0.10026150843922121,B,lower,"68,000-70,000 | 66,000-68,000",5|4,2,0.9302615066510819,0.8429999789223075,0.06,0.9029999789223075,0.08726152772877438,0.027261527728774326,True,1.0,0.09700002107769246,0.1074197379201026,4.514999894611538,0.4850001053884623,2026-03,3,1.0,1.0189999808790162,69479.92,5,True,False,True,spot_inside_favorite,central,False
2026-03-27,T-30,30,2026-03-27T15:30:00+00:00,historical_validation_visible,"66,000-68,000","66,000-68,000",4,0.7250000238418579,0.8665718766555436,0.14157185281368567,"64,000-66,000",0.2865000069141388,0.1334281233444564,-0.1530718835696824,"68,000-70,000",0.001500000013038516,0.0,-0.001500000013038516,B,upper,"66,000-68,000 | 68,000-70,000",4|5,2,0.8665718766555436,0.7265000238548964,0.06,0.7865000238548965,0.14007185280064716,0.0800718528006471,True,1.0,0.21349997614510352,0.2714557783465404,3.9325001192744824,1.0674998807255176,2026-03,3,1.0,1.0180000309483148,66332.98,4,True,False,True,spot_inside_favorite,central,False
2026-04-07,T-30,30,2026-04-07T15:30:00+00:00,historical_validation_visible,"68,000-70,000","68,000-70,000",6,0.7099999785423279,0.8108796327601355,0.10087965421780765,"66,000-68,000",0.28999999165534973,0.18912036723986453,-0.1008796244154852,"70,000-72,000",0.001500000013038516,0.0,-0.001500000013038516,B,upper,"68,000-70,000 | 70,000-72,000",6|7,2,0.8108796327601355,0.7114999785553664,0.06,0.7714999785553665,0.09937965420476913,0.03937965420476908,True,1.0,0.22850002144463355,0.29617631600262617,3.8574998927768323,1.1425001072231677,2026-04,3,1.0,1.0094999701832421,68189.16,6,True,False,True,spot_inside_favorite,central,False
2026-04-21,T-60,60,2026-04-21T15:00:00+00:00,historical_validation_visible,"74,000-76,000","74,000-76,000",5,0.7099999785423279,0.8031111510201511,0.09311117247782319,"72,000-74,000",0.005499999970197678,0.0,-0.005499999970197678,"76,000-78,000",0.2800000011920929,0.19688884897984893,-0.08311115221224397,B,lower,"74,000-76,000 | 72,000-74,000",5|4,2,0.8031111510201511,0.7154999785125256,0.06,0.7754999785125256,0.08761117250762551,0.02761117250762546,True,1.0,0.2245000214874744,0.2894906869218544,3.877499892562628,1.122500107437372,2026-04,4,1.0,1.0029999800608493,75675.05,5,True,False,True,spot_inside_favorite,central,False
2026-04-26,T-30,30,2026-04-26T15:30:00+00:00,engineering,"78,000-80,000","78,000-80,000",7,0.6600000262260437,0.8061771315336901,0.14617710530764638,"76,000-78,000",0.35499998927116394,0.1938228684663099,-0.16117712080485405,"80,000-82,000",0.0010000000474974513,0.0,-0.0010000000474974513,B,upper,"78,000-80,000 | 80,000-82,000",7|8,2,0.8061771315336901,0.6610000262735412,0.06,0.7210000262735412,0.14517710526014893,0.08517710526014888,True,1.0,0.2789999737264588,0.3869625014696027,3.605000131367706,1.394999868632294,2026-04,4,1.0,1.020000015734695,78099.98,7,True,False,True,spot_inside_favorite,central,False
2026-05-07,T-60,60,2026-05-07T15:00:00+00:00,engineering,"78,000-80,000","80,000-82,000",7,0.6650000214576721,0.7521796407654864,0.08717961930781426,"78,000-80,000",0.3449999988079071,0.24782035923451368,-0.09717963957339343,"82,000-84,000",0.0024999999441206455,0.0,-0.0024999999441206455,B,upper,"80,000-82,000 | 82,000-84,000",7|8,2,0.7521796407654864,0.6675000214017928,0.06,0.7275000214017928,0.08467961936369361,0.02467961936369356,False,0.0,-0.7275000214017928,-1.0,3.637500107008964,-3.637500107008964,2026-05,4,1.0,1.0185000203200616,80171.38,7,True,False,True,spot_inside_favorite,central,False
2026-06-03,T-30,30,2026-06-03T15:30:00+00:00,engineering,"66,000-68,000","66,000-68,000",1,0.8550000190734863,1.0,0.14499998092651367,"<66,000",0.10300000011920929,0.0,-0.10300000011920929,"68,000-70,000",0.0005000000237487257,0.0,-0.0005000000237487257,B,upper,"66,000-68,000 | 68,000-70,000",1|2,2,1.0,0.855500019097235,0.06,0.9155000190972351,0.14449998090276495,0.08449998090276489,True,1.0,0.08449998090276489,0.092299267220212,4.577500095486176,0.42249990451382446,2026-06,5,1.0,0.9625000194064341,66597.74,1,True,False,True,spot_inside_favorite,lower_two,False
2026-06-10,T-60,60,2026-06-10T15:00:00+00:00,engineering,"62,000-64,000","62,000-64,000",3,0.550000011920929,0.6638013262246734,0.1138013143037444,"60,000-62,000",0.4449999928474426,0.33619867377532664,-0.10880131907211599,"64,000-66,000",0.0024999999441206455,0.0,-0.0024999999441206455,B,upper,"62,000-64,000 | 64,000-66,000",3|4,2,0.6638013262246734,0.5525000118650496,0.06,0.6125000118650497,0.11130131435962376,0.051301314359623706,True,1.0,0.38749998813495035,0.6326530295975359,3.0625000593252483,1.9374999406747517,2026-06,5,1.0,1.0050000050687231,62195.99,3,True,False,True,spot_inside_favorite,central,False
2026-06-18,T-60,60,2026-06-18T15:00:00+00:00,engineering,"62,000-64,000","62,000-64,000",5,0.6150000095367432,0.735053321767018,0.12005331223027482,"60,000-62,000",0.003000000026077032,0.0,-0.003000000026077032,"64,000-66,000",0.3700000047683716,0.264946678232982,-0.10505332653538957,B,lower,"62,000-64,000 | 60,000-62,000",5|4,2,0.735053321767018,0.6180000095628202,0.06,0.6780000095628202,0.11705331220419779,0.05705331220419774,True,1.0,0.32199999043717975,0.4749262328842855,3.3900000478141012,1.6099999521858988,2026-06,5,1.0,0.9935000145924278,63816.61,5,True,False,True,spot_inside_favorite,central,False
2026-01-01,T-60,60,2026-01-01T16:00:00+00:00,historical_validation_visible,"86,000-88,000","88,000-90,000",5,0.5649999976158142,0.5965815392217413,0.03158154160592708,"86,000-88,000",0.42500001192092896,0.4034184607782587,-0.02158155114267024,"90,000-92,000",0.0005000000237487257,0.0,-0.0005000000237487257,Candidate B,none,"88,000-90,000",5,1,0.5965815392217413,0.5649999976158142,0.03,0.5949999976158142,0.03158154160592708,0.0015815416059270504,False,0.0,-0.5949999976158142,-1.0,2.9749999880790714,-2.9749999880790714,2026-01,1,1.0,0.9955000097979791,88032.18,5,True,False,True,spot_inside_favorite,central,False
2026-01-02,T-60,60,2026-01-02T16:00:00+00:00,historical_validation_visible,"90,000-92,000","88,000-90,000",6,0.8299999833106995,0.8284785269719492,-0.0015214563387502267,"86,000-88,000",0.014499999582767487,0.0,-0.014499999582767487,"90,000-92,000",0.13500000536441803,0.17152147302805076,0.036521467663632734,Candidate B,none,"90,000-92,000",7,1,0.17152147302805076,0.13500000536441803,0.03,0.16500000536441803,0.036521467663632734,0.006521467663632735,True,1.0,0.8349999946355819,5.060605863565919,0.8250000268220902,4.1749999731779095,2026-01,1,1.0,0.9904999884893186,89418.11,6,True,False,False,spot_inside_favorite,central,False
2026-01-03,T-60,60,2026-01-03T16:00:00+00:00,historical_validation_visible,"90,000-92,000","88,000-90,000",6,0.5450000166893005,0.5872709541907456,0.04227093750144506,"86,000-88,000",0.0044999998062849045,0.0,-0.0044999998062849045,"90,000-92,000",0.42500001192092896,0.4127290458092544,-0.012270966111674553,Candidate B,none,"88,000-90,000",6,1,0.5872709541907456,0.5450000166893005,0.03,0.5750000166893006,0.04227093750144506,0.012270937501445034,False,0.0,-0.5750000166893006,-1.0,2.875000083446503,-2.875000083446503,2026-01,1,1.0,0.9800000286195427,89969.31,6,True,False,True,spot_inside_favorite,central,False
2026-01-04,T-60,60,2026-01-04T16:00:00+00:00,historical_validation_visible,"90,000-92,000","90,000-92,000",7,0.9660000205039978,1.0,0.0339999794960022,"88,000-90,000",0.004000000189989805,0.0,-0.004000000189989805,"92,000-94,000",0.020500000566244125,0.0,-0.020500000566244125,Candidate B,none,"90,000-92,000",7,1,1.0,0.9660000205039978,0.03,0.9960000205039978,0.0339999794960022,0.003999979496002171,True,1.0,0.003999979496002171,0.004016043588009259,4.980000102519989,0.019999897480010853,2026-01,1,1.0,0.9950000214739703,91334.94,7,True,False,True,spot_inside_favorite,central,False
2026-01-05,T-60,60,2026-01-05T16:00:00+00:00,historical_validation_visible,"92,000-94,000","92,000-94,000",8,0.5950000286102295,0.5364844715119774,-0.05851555709825207,"90,000-92,000",0.008999999612569809,0.0,-0.008999999612569809,"94,000-96,000",0.42750000953674316,0.4635155284880226,0.03601551895127941,Candidate B,none,"94,000-96,000",9,1,0.4635155284880226,0.42750000953674316,0.03,0.4575000095367432,0.03601551895127941,0.006015518951279386,False,0.0,-0.4575000095367432,-1.0,2.287500047683716,-2.287500047683716,2026-01,1,1.0,1.0420000379672274,93957.73,8,True,False,False,spot_inside_favorite,central,False
2026-01-06,T-60,60,2026-01-06T16:00:00+00:00,historical_validation_visible,"92,000-94,000","92,000-94,000",7,0.8299999833106995,0.7585533621847671,-0.07144662112593236,"90,000-92,000",0.013500000350177288,0.0,-0.013500000350177288,"94,000-96,000",0.16200000047683716,0.2414466378152329,0.07944663733839574,Candidate B,none,"94,000-96,000",8,1,0.2414466378152329,0.16200000047683716,0.03,0.19200000047683716,0.07944663733839574,0.049446637338395744,False,0.0,-0.19200000047683716,-1.0,0.9600000023841858,-0.9600000023841858,2026-01,1,1.0,1.0174999847076833,93648.99,7,True,False,False,spot_inside_favorite,central,False
2026-01-07,T-60,60,2026-01-07T16:00:00+00:00,historical_validation_visible,"90,000-92,000","90,000-92,000",7,0.925000011920929,0.9012278197889403,-0.023772192131988668,"88,000-90,000",0.017500000074505806,0.0,-0.017500000074505806,"92,000-94,000",0.07000000029802322,0.09877218021105971,0.02877217991303649,Candidate B,none,"92,000-94,000",8,1,0.09877218021105971,0.07000000029802322,0.03,0.10000000029802322,0.02877217991303649,-0.0012278200869635103,False,0.0,-0.10000000029802322,-1.0,0.5000000014901161,-0.5000000014901161,2026-01,1,1.0,1.0205000125570223,91349.96,7,True,False,False,spot_inside_favorite,central,False
2026-01-08,T-60,60,2026-01-08T16:00:00+00:00,historical_validation_visible,"90,000-92,000","90,000-92,000",7,0.8999999761581421,0.9389349797342447,0.03893500357610258,"88,000-90,000",0.07500000298023224,0.06106502026575528,-0.013934982714476955,"92,000-94,000",0.009999999776482582,0.0,-0.009999999776482582,Candidate B,none,"90,000-92,000",7,1,0.9389349797342447,0.8999999761581421,0.03,0.9299999761581421,0.03893500357610258,0.008935003576102551,True,1.0,0.07000002384185788,0.07526884477033009,4.649999880790711,0.3500001192092894,2026-01,1,1.0,0.9949999792152084,90781.57,7,True,False,True,spot_inside_favorite,central,False
2026-01-09,T-60,60,2026-01-09T16:00:00+00:00,historical_validation_visible,"90,000-92,000","90,000-92,000",5,0.9049999713897705,0.9060423345883201,0.0010423631985495563,"88,000-90,000",0.041999999433755875,0.0,-0.041999999433755875,"92,000-94,000",0.04500000178813934,0.09395766541167994,0.04895766362354059,Candidate B,none,"92,000-94,000",6,1,0.09395766541167994,0.04500000178813934,0.03,0.07500000178813934,0.04895766362354059,0.018957663623540594,False,0.0,-0.07500000178813934,-1.0,0.37500000894069674,-0.37500000894069674,2026-01,1,1.0,1.0049999725306407,91176.47,5,True,False,False,spot_inside_favorite,central,False
